,Country,Order ID,Total Cost,Total Profit
7718,Macedonia,598232877,64058.44,22309.37
7719,Niger,654133117,134467.2,76093.2
7720,Papua New Guinea,289435517,1083970.16,819989.04
7721,Chad,794813907,228598.72,172927.68
7722,Mozambique,381254613,284940.18,93968.91
7723,Slovenia,930056464,515086.02,309723.66
7724,Guinea-Bissau,342830789,5893.68,2606.24
7725,Thailand,191501414,761902.47,528966.27
7726,South Sudan,768304669,709363.2,401419.2
7727,Guinea-Bissau,635789382,109742.08,224873.28
7728,Montenegro,676816880,2105089.6,506262.5
7729,South Sudan,944560992,2857357.28,687178.75
7730,Vanuatu,212508046,149667.32,73727.28
7731,Philippines,924456870,562492.98,390522.18
7732,Germany,644518792,225361.92,461790.72
7733,Greece,607117640,4439061.76,1067570.0
7734,Cuba,766989743,956086.04,723248.76
7735,Seychelles ,249183928,1262128.14,758923.62
7736,Nauru,499061524,219240.0,124065.0
7737,Bangladesh,332296359,154822.44,68463.92
7738,Indonesia,884874761,1487518.4,490560.8
7739,Romania,663095557,568491.72,341836.76
7740,Honduras,493570077,229174.11,112892.94
7741,Israel,373222148,943248.06,622802.34
7742,Ghana,819288098,429710.4,243167.4
7743,Denmark,619316756,3080171.74,483111.2
7744,Guinea,881169450,44820.84,15609.57
7745,Denmark,983020007,574677.6,398981.6
7746,Iraq,823354756,280412.16,574594.56
7747,Senegal,370972526,3954487.26,1304129.37
7748,Malawi,114984643,170585.14,84031.56
7749,Nigeria,614814937,3284674.72,789946.25
7750,Burundi,250199735,305213.44,625415.04
7751,Norway,171187865,227234.92,111937.68
7752,Turkmenistan,248140656,63587.88,22145.49
7753,Taiwan,421731936,3175355.83,498040.4
7754,Cameroon,252948033,286796.58,172452.14
7755,Ukraine,273087775,11044.32,3846.36
7756,Azerbaijan,633762490,1710844.64,411448.75
7757,Belize,656896007,875108.64,495212.34
7758,Dominican Republic,184724652,1499579.36,494538.32
7759,Poland,929797255,207429.75,102181.5
7760,Austria,624975144,1451335.52,478628.24
7761,Grenada,673432147,85729.28,175668.48
7762,Malawi,298654592,1177316.7,707926.1
7763,Burundi,594441306,50149.24,17465.27
7764,Fiji,474903619,892425.37,589245.43
7765,Nicaragua,724465358,386725.29,268491.89
7766,Djibouti,847862851,2172.88,756.74
7767,Guatemala,420144927,4764012.0,1145718.75
7768,Slovenia,436672914,19486.42,12866.38
7769,Kazakhstan,163120639,962414.88,544617.78
7770,Kenya,285474431,401393.61,177499.98
7771,Jamaica,660033118,3679597.88,1213475.06
7772,Italy,763408029,262426.45,129273.3
7773,Yemen,142522990,1668456.75,261690.0
7774,Germany,664614331,20794.6,7242.05
7775,Afghanistan,667230880,854903.0,646707.0
7776,Bangladesh,808233964,183950.82,81344.76
7777,Cape Verde,915797412,207412.2,91719.6
7778,Sierra Leone,438407552,1237028.48,194022.4
7779,Cuba,694863212,688853.82,414211.06
7780,The Gambia,824275720,187935.68,45197.5
7781,Djibouti,936068904,16919.4,5892.45
7782,Democratic Republic of the Congo,759979093,1297202.33,203460.4
7783,Czech Republic,996055114,1858392.92,612869.54
7784,South Korea,164658296,2464456.16,812739.92
7785,Liberia,456462466,3136854.68,1034486.66
7786,Croatia,982453954,3213648.28,504046.4
7787,Malawi,923931586,5141.56,1790.63
7788,Bosnia and Herzegovina,882506692,800859.24,125611.2
7789,Andorra,630103099,95852.12,63288.68
7790,Laos,458957135,160204.8,328276.8
7791,Liechtenstein,731617629,24446.51,12042.54
7792,Uganda,530945909,1987614.84,1312370.76
7793,El Salvador,810115802,3910.17,1926.18
7794,Iceland,342613637,3067866.24,737805.0
7795,Greenland,672238242,1448968.38,871271.54
7796,Albania,263100945,611046.24,345782.94
7797,Algeria,349625575,97435.52,73706.88
7798,Saint Vincent and the Grenadines,886548459,4143442.3,1366443.85
7799,Honduras,998918426,510078.1,168215.95
7800,Mali,332096803,131855.36,270185.76
7801,Georgia,401757419,248057.37,122194.98
7802,Belarus,543886601,680813.28,385263.18
7803,Kazakhstan,164783179,217707.49,164688.81
7804,Zimbabwe,991058480,1338506.39,883781.21
7805,Guatemala,319636332,227548.16,466270.56
7806,Republic of the Congo,467753064,1176679.02,707542.66
7807,Pakistan,222957503,2529125.15,396682.0
7808,Bangladesh,693110978,40108.32,13968.36
7809,Croatia,356387317,895526.28,295330.86
7810,Cyprus,911272847,268672.47,118809.46
7811,Barbados,526566398,408951.49,270020.11
7812,San Marino,591379296,7819.6,2723.3
7813,Swaziland,765135371,299271.06,147423.24
7814,United Kingdom,327570950,248101.26,109712.68
7815,Russia,428734862,7113.76,2477.48
7816,Ethiopia,938988435,3359219.04,807873.75
7817,Djibouti,899005496,2291079.86,755563.07
7818,Comoros,769772374,843085.76,202757.5
7819,Georgia,182587897,78580.81,59443.89
7820,Morocco,189063394,219796.06,108273.24
7821,Tunisia ,111122691,17500.68,6094.89
7822,Bosnia and Herzegovina,691002118,457404.21,302012.19
7823,Haiti,941250503,207692.8,425584.8
7824,Austria,394729173,1273606.38,765825.54
7825,Senegal,454611957,841394.4,476133.9
7826,Comoros,344385182,9720.13,7352.97
7827,Trinidad and Tobago,257847678,624713.97,97983.6
7828,Iceland,909110772,480866.4,272115.9
7829,Marshall Islands,382598292,4116807.68,1357660.16
7830,Denmark,883046567,1027346.72,247071.25
7831,Tanzania,185504424,1877489.44,619167.28
7832,South Sudan,185333192,1540285.1,507962.45
7833,Fiji,148206698,634334.4,358961.4
7834,Belize,760111272,242964.96,168683.36
7835,Cote d'Ivoire,977345740,49671.76,17298.98
7836,Libya,276521432,275645.44,564827.04
7837,Morocco,904562175,319119.36,653909.76
7838,Nigeria,228704297,882892.29,667880.01
7839,Barbados,186496627,3694171.54,1218281.23
7840,Guinea,535800492,28558.84,9946.07
7841,Libya,204789721,249447.96,39124.8
7842,Mexico,441950643,59479.09,29299.86
7843,Mauritius ,766082084,1120391.37,847540.53
7844,Palau,316295373,4033792.64,970105.0
7845,Croatia,102014338,651513.45,452326.45
7846,Mongolia,752975308,156391.02,94038.66
7847,Sudan,269227111,4593215.6,1514772.2
7848,Lebanon,771131074,1340600.44,210267.2
7849,Marshall Islands,849361026,1333671.33,209180.4
7850,South Africa,514903295,10313.94,4560.92
7851,Egypt,749056708,694007.74,228873.13
7852,Tanzania,353432595,420151.38,185794.84
7853,Slovenia,899954783,1441468.42,951764.38
7854,Croatia,880859601,466250.4,263844.9
7855,Myanmar,658695876,145669.86,101134.26
7856,Montenegro,216324937,493150.21,373052.49
7857,Ireland,506920611,449336.43,198700.74
7858,Mauritania,303969228,16579.68,9969.44
7859,Japan,251269614,498600.48,282151.38
7860,Syria,612933099,1098491.8,830974.2
7861,Bangladesh,823383510,1009606.86,607081.38
7862,Kenya,837357175,761716.96,183188.75
7863,Monaco,679902923,3800185.44,913923.75
7864,Democratic Republic of the Congo,896382081,802126.08,453912.48
7865,Guinea,302468478,339963.33,150334.94
7866,Honduras,934148442,484601.18,366585.42
7867,Burkina Faso,397720801,298068.54,206940.14
7868,Yemen,419796884,344666.94,152414.92
7869,Myanmar,997300517,816905.6,128128.0
7870,Djibouti,847468030,1825810.88,439097.5
7871,Iran,557848250,4296214.46,1416825.77
7872,Belgium,336302506,3005045.6,471328.0
7873,Greece,461004626,43096.48,32601.12
7874,Vatican City,830440938,1744312.27,273587.6
7875,Denmark,513410270,814890.72,461135.82
7876,Oman,899023950,1948.8,1102.8
7877,Bhutan,746705806,322792.32,142741.76
7878,Macedonia,236192166,1691549.64,557847.18
7879,The Bahamas,517531859,255369.07,125796.78
7880,Moldova ,561086213,656160.96,371312.76
7881,Luxembourg,307529056,414100.96,313254.24
7882,Malawi,217846715,723607.38,435108.54
7883,Turkey,823338019,756020.43,499180.77
7884,Estonia,475614297,209395.65,92596.7
7885,Bangladesh,296599376,896545.44,507343.14
7886,Myanmar,128529584,352245.6,199331.1
7887,Namibia,783953750,293565.44,601547.04
7888,Georgia,895733201,2266183.66,355440.8
7889,Egypt,967041766,937231.33,708985.77
7890,Burundi,221365773,537032.58,372845.78
7891,Cameroon,652504050,1483084.26,891785.58
7892,South Sudan,274567925,4826896.7,1591836.65
7893,Czech Republic,771981227,615413.05,465540.45
7894,Tuvalu,749480283,241059.84,493957.44
7895,Syria,682113921,242637.24,145898.92
7896,Czech Republic,665243470,834828.33,579596.53
7897,South Sudan,864542758,999403.98,600946.34
7898,Malta,165998113,9584.2,3337.85
7899,Tanzania,225908362,41869.47,27645.33
7900,Nepal,520884835,9067.52,18580.32
7901,Qatar,597851359,744585.38,563255.22
7902,Italy,524044263,608737.78,460490.82
7903,North Korea,437012374,192556.32,30201.6
7904,El Salvador,994617021,952572.74,720591.06
7905,Lesotho,225032031,47262.78,20900.04
7906,Andorra,276743733,1824236.0,438718.75
7907,Taiwan,668550956,721893.27,501189.07
7908,Saudi Arabia,539565026,461067.12,203888.16
7909,New Zealand,899209773,283860.03,125525.54
7910,Switzerland,577221524,86761.77,38366.86
7911,Spain,273649108,245005.53,120691.62
7912,Luxembourg,308853852,2925602.08,703591.25
7913,Algeria,173509585,2203257.12,529871.25
7914,Slovenia,778602635,167623.68,343478.88
7915,Grenada,405431830,467652.99,324677.59
7916,United States of America,555608499,182983.24,90138.96
7917,Guinea,101056468,337259.37,234149.17
7918,Jamaica,234012067,963346.86,728741.34
7919,Niger,417024123,176752.4,87069.6
7920,India,632953965,27673.08,9637.59
7921,Pakistan,934975421,4650620.64,1118448.75
7922,Croatia,996574819,238107.1,117293.4
7923,Guatemala,561550986,135775.09,66883.86
7924,Andorra,794015252,318088.71,140661.78
7925,Zambia,228391444,580748.49,439317.81
7926,Samoa ,619415891,707617.26,491277.66
7927,Croatia,192137420,3457911.52,831608.75
7928,Cape Verde,391917359,692237.21,523655.49
7929,Syria,934429538,665607.6,462111.6
7930,Bangladesh,255660283,250141.38,110614.84
7931,Iceland,461908423,280340.48,574447.68
7932,Cameroon,579785287,53982.65,35643.35
7933,Panama,606214702,458415.33,71900.4
7934,Mali,158432996,430274.58,258726.14
7935,Jordan,723988997,385057.68,291283.92
7936,Trinidad and Tobago,710744035,121088.11,59648.94
7937,San Marino,396871936,202675.2,114691.2
7938,Madagascar,580859029,3994690.46,1317387.77
7939,Bahrain,331504142,4169574.38,1375061.81
7940,Cambodia,137918603,115266.78,50972.04
7941,Iraq,559526240,2678870.88,644253.75
7942,Iceland,876063382,533776.32,302056.92
7943,Chad,437578856,4101731.48,1352688.26
7944,Egypt,914433991,101842.24,24492.5
7945,Azerbaijan,447302615,2833823.06,934551.47
7946,Federated States of Micronesia,397171056,58074.24,32863.44
7947,Oman,395338141,745262.28,517413.48
7948,United Kingdom,593415200,1312884.0,205920.0
7949,Mali,313326060,509973.33,225514.94
7950,East Timor,297307050,4330889.72,1428261.14
7951,Sri Lanka,457906997,117972.69,58114.26
7952,San Marino,327987229,52349.8,18231.65
7953,Mexico,410721576,28108.32,12429.76
7954,Republic of the Congo,829596364,173967.36,356477.76
7955,Lesotho,878410422,1076.73,476.14
7956,Netherlands,371275079,265251.84,543529.44
7957,Ghana,992614161,195077.12,399733.92
7958,Republic of the Congo,447163999,31963.48,11131.79
7959,Trinidad and Tobago,109973418,137878.11,60970.98
7960,Niger,976403748,2217765.26,1464333.14
7961,Sudan,512128818,4804958.88,1155566.25
7962,Finland,303134953,293158.32,203531.12
7963,Thailand,205720984,1650025.78,1089469.42
7964,Kazakhstan,596498239,188800.81,93004.74
7965,Bosnia and Herzegovina,122390544,3486119.98,1149669.01
7966,Tuvalu,650634229,41395.44,14416.62
7967,El Salvador,518778121,2490468.01,390618.8
7968,Slovakia,384683549,616584.15,466426.35
7969,Moldova ,976524341,400283.52,226515.12
7970,Maldives,842786824,2160622.65,1426603.35
7971,San Marino,402269828,338186.24,692979.84
7972,Barbados,594084680,54456.27,26825.58
7973,Benin,627655208,700200.69,529679.61
7974,Bangladesh,232717740,2732941.76,657257.5
7975,Iran,109321105,65041.08,22651.59
7976,Cameroon,577826631,33718.65,14910.7
7977,Moldova ,228908145,445539.54,197021.72
7978,Iran,873551976,604869.01,399379.39
7979,Philippines,793056952,534823.23,353129.97
7980,United Arab Emirates,589034402,3792311.04,912030.0
7981,Taiwan,933408153,2547877.8,840251.1
7982,Vanuatu,318414533,271505.97,120062.46
7983,Saint Vincent and the Grenadines,906602370,94725.12,194101.92
7984,Cameroon,880832993,2520737.28,395366.4
7985,Turkmenistan,294280230,1063071.35,166738.0
7986,Sudan,620430409,254320.0,125280.0
7987,Saudi Arabia,703082358,1724548.17,1138674.63
7988,Iceland,806347405,1309013.43,864307.77
7989,Swaziland,364649379,610049.37,423539.17
7990,Qatar,232724606,3799660.48,913797.5
7991,United Arab Emirates,435621917,513486.87,227068.66
7992,Equatorial Guinea,618702638,380482.38,168252.84
7993,Lesotho,497640597,12220.72,4256.06
7994,Norway,308422124,710617.95,493360.95
7995,Uzbekistan,357346045,2882555.36,693238.75
7996,Egypt,571023690,1188316.68,714540.44
7997,Somalia,946378886,1707630.92,563150.54
7998,Marshall Islands,200647962,180848.64,370578.24
7999,Yemen,721379745,578926.08,190920.96
8000,Mongolia,916435563,912819.07,143171.6
8001,Saint Vincent and the Grenadines,163989245,3476069.18,1146354.41
8002,Thailand,162527120,676100.22,406542.26
8003,South Korea,880848014,681946.78,224895.61
8004,Sudan,108063256,2616286.06,410352.8
8005,Malta,203596675,2784408.15,436722.0
8006,Latvia,447184598,4947.8,1723.15
8007,Zimbabwe,188875854,712099.18,234839.41
8008,Samoa ,199031770,1784850.74,1178490.86
8009,Palau,418326175,454615.36,109332.5
8010,Bahrain,407745397,350479.36,718169.76
8011,Syria,698588263,238192.64,488082.24
8012,Ghana,542466104,375722.1,166147.8
8013,Burundi,161302745,108919.74,48165.32
8014,Niger,297334516,241740.8,495352.8
8015,Norway,863110244,214231.08,148734.28
8016,Benin,491491258,537193.2,354694.8
8017,Solomon Islands,585651385,42308.88,14734.74
8018,Mauritania,369076955,3636397.92,874533.75
8019,Federated States of Micronesia,935566794,2026345.6,487325.0
8020,Malaysia,299232232,264556.38,130322.52
8021,Albania,144497096,4400742.78,1451297.61
8022,Sweden,876097714,179200.23,88275.42
8023,Turkmenistan,269082915,3395966.24,816711.25
8024,Liechtenstein,218814027,5452.96,1899.08
8025,Nauru,890964877,822766.62,494733.46
8026,Cyprus,271521794,464013.96,205191.28
8027,Macedonia,916783607,2885705.12,693996.25
8028,South Korea,503361642,431917.5,299867.5
8029,Montenegro,378179728,336499.36,80926.25
8030,Angola,608474195,560522.97,247868.46
8031,Lebanon,431793868,3143890.24,1036806.88
8032,Montenegro,506000077,38212.24,13308.02
8033,Turkmenistan,659266650,3508.44,1221.87
8034,Kiribati,340079915,709569.49,536766.81
8035,Uganda,867238700,2130287.68,512322.5
8036,New Zealand,479854333,4417538.4,1062393.75
8037,Montenegro,187350642,2616.32,5361.12
8038,Antigua and Barbuda ,619463956,1052544.8,253131.25
8039,Zimbabwe,676243102,410807.04,232470.24
8040,China,678049409,1393809.06,838103.98
8041,Ghana,115556704,741621.84,445940.72
8042,Australia,799751317,109025.28,223404.48
8043,Trinidad and Tobago,111932075,537983.19,355216.41
8044,Japan,453710305,212788.87,160968.03
8045,Ukraine,697009837,66120.6,23027.55
8046,Monaco,234066998,31008.52,10799.21
8047,United Kingdom,327430617,1432741.54,472496.23
8048,Lithuania,959962022,470289.0,282787.0
8049,Philippines,384835040,3404.8,6976.8
8050,Switzerland,975536000,430807.88,284451.32
8051,East Timor,675863730,110619.84,48917.12
8052,Greenland,649929559,1188316.68,714540.44
8053,Australia,332157313,56806.4,116402.4
8054,United States of America,577283322,351877.12,721033.92
8055,Yemen,510356414,742737.78,446611.74
8056,Niger,676737916,4449.56,1549.63
8057,Kosovo,792101657,4901551.52,1178796.25
8058,New Zealand,192433965,1143115.53,754769.67
8059,New Zealand,984033668,1654765.72,1092599.08
8060,Comoros,393512094,248852.12,122586.48
8061,Zambia,217793071,1381214.88,830531.04
8062,Afghanistan,974112927,259813.18,85682.41
8063,Lithuania,550020492,1123939.36,270301.25
8064,Barbados,953377091,392999.46,272847.86
8065,Sudan,662356555,174863.36,358313.76
8066,United Kingdom,475445210,1334036.02,209237.6
8067,Brunei,361441886,239728.39,118092.06
8068,Mali,809457910,2732812.52,901239.74
8069,Democratic Republic of the Congo,578917109,117985.28,241764.48
8070,Serbia,749555814,884462.88,500505.78
8071,Israel,671422851,759739.68,429926.58
8072,Nigeria,214879548,759809.68,574771.92
8073,Niger,220599734,838192.74,581932.34
8074,Montenegro,249569737,66313.94,32666.76
8075,Denmark,833088386,4315696.16,1037901.25
8076,Maldives,322767007,271370.4,153564.9
8077,Honduras,740529429,285608.96,585243.36
8078,Malawi,128611981,1275041.16,766688.28
8079,Senegal,199563491,402134.88,227562.78
8080,Zimbabwe,486245286,66708.8,23232.4
8081,Serbia,591831195,568803.27,430281.63
8082,Papua New Guinea,639807546,14711.92,5123.66
8083,Egypt,823973166,433092.0,104156.25
8084,Ghana,958439385,215322.24,149491.84
8085,Nigeria,927630031,2610695.3,860967.35
8086,Georgia,236281430,953060.64,539324.34
8087,Botswana,259442412,330075.9,229161.9
8088,Indonesia,192474305,2289888.51,359158.8
8089,Myanmar,201050937,153932.8,315424.8
8090,Germany,971158635,734982.36,555990.84
8091,Guinea,559096229,765196.32,433014.42
8092,Turkmenistan,241475045,651581.28,368721.18
8093,Saint Kitts and Nevis ,465218913,3920926.24,942961.25
8094,Latvia,397564160,810986.75,613485.75
8095,South Sudan,176059615,1404011.94,844239.02
8096,Poland,458566606,4474616.16,1475659.92
8097,Togo,173258960,985.49,485.46
8098,Seychelles ,568623006,48702.96,16961.58
8099,Kosovo,263457572,475310.65,313835.35
8100,Macedonia,196873986,2170365.86,1433036.54
8101,Albania,478296077,413294.31,182762.58
8102,Egypt,837460172,109373.1,48365.8
8103,Democratic Republic of the Congo,174415099,122350.53,54104.54
8104,Malta,609522187,5470.35,858.0
8105,Bahrain,733455264,1665174.54,261175.2
8106,Cote d'Ivoire,557200658,2520737.28,395366.4
8107,Andorra,162057197,2719817.76,654101.25
8108,South Sudan,149636209,303085.86,149302.44
8109,Solomon Islands,291861522,1142244.3,686836.9
8110,Fiji,880969464,854434.56,646352.64
8111,Portugal,479508864,602568.96,340985.76
8112,Israel,870341050,75694.08,155105.28
8113,Turkmenistan,306639850,2774.92,966.41
8114,Kuwait,261891591,475801.32,210403.76
8115,Burkina Faso,479895102,126398.4,83457.6
8116,The Gambia,324761712,488144.04,293523.32
8117,China,130915248,5032266.56,1210232.5
8118,East Timor,753092038,38226.08,13312.84
8119,Estonia,416340911,1233381.58,193450.4
8120,Bangladesh,566023194,901278.56,681788.64
8121,South Korea,917812716,1182.72,2423.52
8122,Canada,807695806,27631.56,9623.13
8123,Rwanda,541971290,53455.99,35295.61
8124,Croatia,947250497,155404.97,117558.93
8125,Saint Kitts and Nevis ,220457255,399863.52,176823.36
8126,Lithuania,678827893,888068.16,502545.96
8127,Guatemala,209911239,3283624.8,789693.75
8128,Sri Lanka,821568620,842648.31,585025.71
8129,Iraq,991973865,189627.35,93411.9
8130,Samoa ,619613301,42904.0,14942.0
